language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,lastCloseTevEbitLtm,lastClosePriceToNNWCPerShare,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,regularMarketChangePercent,currency,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,dividendYield,marketState,exchange,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,shortName,displayName,symbol,prevName,nameChangeDate,ipoExpectedDate
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,982.278611,154.3306224208881,True,1694698200000,2,5.600006,3.672135,1729162880.0,158.1,1.8300018,1729108801,152.5,155.2,151.2942 - 155.2,151.2942,4908804,150.67,152.69,152.97,1,5,us_market,finmb_667281196,NasdaqGS,Arm Holdings plc,USD,153.88,7914247,5096870,106.0,2.2795699,1.2145761,USD,46.5 - 188.75,-36.25,-0.19205298,202.91516,,1730926800.0,1730926800.0,1730926800.0,1730930400.0,1730930400.0,False,0.0,371.95123,,0.0,,PRE,NMS,0.41,2.07,1.56,97.75642,1048000000,5.404,134.3614,18.138596,0.13499856,125.32503,27.174973,0.21683596,159820005376,73.6715,28.21984,15,0,America/New_York,EDT,-14400000,False,False,False,188.75,46.5,2.4 - Buy,Arm Holdings plc,Arm,ARM,,,2023-09-14
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,-0.004695985652934673,True,995635800000,2,-0.77000046,-1.2361542,1729161833.0,61.52,0.900002,1729108802,62.29,62.32,61.68 - 62.32,61.68,1878982,61.39,0.0,61.64,10,10,us_market,finmb_101677,NYSE,HDFC Bank Limited,INR,61.8,2817146,2542530,10.130001,0.19421014,1.46604,USD,52.16 - 67.44,-5.1500015,-0.0763642,7.231438,1724198400.0,1729335540.0,1729335540.0,1729335540.0,1729341000.0,1729341000.0,False,0.0,19.465626,0.7,0.0,1.13,PRE,NYQ,3.2,2.98,2.61,23.865902,2543589888,625.885,61.558,0.73200226,0.011891262,59.1,3.1900024,0.053976353,158440210432,20.902685,0.099523075,15,0,America/New_York,EDT,-14400000,False,False,False,67.44,52.16,2.0 - Buy,HDFC Bank Limited,HDFC Bank,HDB,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,18.769404,-2.2323582077972226,False,848327400000,2,,,,,-0.6800003,1729108431,98.62,99.5,98.4 - 99.5,98.4,9667,99.3,98.4,98.42,400,400,us_market,finmb_394038,OTC Markets OTCPK,Siemens Aktiengesellschaft,EUR,99.13,142003,103680,35.31,0.5577318,-0.68479383,USD,63.31 - 103.0,-4.3799973,-0.042524245,46.326767,1708387200.0,1731564000.0,1731564000.0,1731564000.0,1731567600.0,1731567600.0,False,4.7,18.262962,2.53,0.047331315,2.54,PRE,PNK,5.4,7.14,5.6,17.610716,1579840000,63.105,93.6222,4.9978027,0.05338267,93.6193,5.000702,0.053415287,157407379456,13.8123255,1.5627922,15,0,America/New_York,EDT,-14400000,False,False,False,103.0,63.31,1.7 - Buy,Siemens AG,,SIEGY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,-0.07102818103671385,False,1234535400000,2,,,,,-0.15000057,1729085469,8.65,8.65,8.6 - 8.65,8.6,1252,8.8,8.51,8.8,3177,3127,us_market,finmb_382645,OTC Markets OTCPK,HSBC Holdings plc,USD,8.6,12071,9840,1.6499996,0.23571423,-1.7045519,USD,7.0 - 9.16,-0.5100002,-0.05567688,13.290321,,1730178000.0,1730178000.0,1730178000.0,1722408300.0,1722408300.0,False,0.61,7.4568963,0.61,0.06931818,7.0,PRE,PNK,1.16,1.22,1.24,6.975806,18185099264,8.973,8.5626,0.08739948,0.010207119,8.2604,0.3895998,0.047164764,157901422592,7.090163,0.96400315,15,0,America/New_York,EDT,-14400000,False,False,False,9.16,7.0,,HSBC Holdings Plc,HSBC,HBCYF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.47909,-3.255367252819309,False,1270474200000,2,,,,,0.0,1729022400,63.57,64.8,64.8 - 64.8,64.8,100,64.8,61.43,65.63,400,400,us_market,finmb_523191,OTC Markets OTCPK,Unilever PLC,EUR,64.8,1380,660,18.720001,0.41739136,0.0,USD,44.85 - 68.22,-4.6500015,-0.06816185,29.840683,1725580800.0,1721887210.0,1721887210.0,1721887210.0,1721890800.0,1721890800.0,False,1.709,21.47635,1.89,0.026373455,2.97,PRE,PNK,2.96,,,,2480090112,8.138,63.3178,0.25220108,0.0039830995,54.85685,8.71315,0.15883431,157659332608,,7.811502,15,0,America/New_York,EDT,-14400000,False,False,False,68.22,44.85,,"Unilever, PLC",,UNLYF,The Unilever Group,2024-10-16,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,-0.13948632390530924,False,1234535400000,2,,,,,0.0,1729022400,89.5,96.5,93.5 - 96.5,93.5,300,93.5,91.55,96.36,400,423,us_market,finmb_874262,OTC Markets OTCPK,Commonwealth Bank of Australia,AUD,93.5,957,390,28.5,0.46721312,0.0,USD,61.0 - 96.5,-7.0,-0.07253886,40.76754,,1723633140.0,1723633140.0,1723633140.0,1723595400.0,1723595400.0,False,4.65,23.614777,3.13,0.04973262,3.49,PRE,PNK,3.79,,,,1672070016,43.711,90.5618,-1.0617981,-0.01172457,80.9091,8.590897,0.1061796,156179300352,,2.0475395,15,0,America/New_York,EDT,-14400000,False,False,False,96.5,61.0,,Commonwealth Bank of Australia,,CBAUF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.47909,-3.226223409115108,True,322842600000,2,-0.08000183,-0.12662524,1729161476.0,63.1,-0.139999,1729108801,63.18,63.355,62.965 - 63.355,62.965,1296323,63.32,0.0,63.1,11,10,us_market,finmb_523191,NYSE,Unilever PLC,EUR,63.26,2511998,1294860,17.02,0.36871752,-0.221098,USD,46.16 - 65.87,-2.6900024,-0.040838048,30.853485,1725580800.0,1721887210.0,1721887210.0,1721887210.0,1721890800.0,1721890800.0,False,1.709,22.09091,1.85,0.026989892,2.91,PRE,NYQ,2.86,3.44,3.16,19.99367,2480090112,8.138,63.5168,-0.33679962,-0.0053025284,54.94065,8.239349,0.14996818,157704863744,18.36628,7.763579,15,0,America/New_York,EDT,-14400000,False,False,False,65.87,46.16,1.7 - Buy,Unilever PLC,Unilever,UL,The Unilever Group,2024-10-16,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,11.758221,-0.601580168601783,True,438273000000,2,-0.1099987,-0.506673,1729162807.0,21.6,0.199999,1729108820,21.71,21.76,21.485 - 21.76,21.485,18577691,21.51,21.61,21.69,280,270,us_market,finmb_100231,NYSE,AT&T Inc.,USD,21.52,34344811,27788950,6.9699993,0.47286293,0.929795,USD,14.74 - 22.34,-0.63000107,-0.028200585,40.95675,1730419200.0,1729686600.0,1729686600.0,1729686600.0,1729686600.0,1729686600.0,False,1.11,12.477011,1.11,0.051603906,5.11,PRE,NYQ,1.74,2.27,2.2,9.868181,7170240000,14.687,20.7916,0.9183998,0.044171676,18.3328,3.3771992,0.18421623,155665907712,9.563876,1.4781779,15,0,America/New_York,EDT,-14400000,False,False,False,22.34,14.74,2.3 - Buy,AT&T Inc.,AT&T,T,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,5.889342,-1.4473732698554849,False,1276090200000,2,,,,,0.0,1729022400,65.43,66.0,66.0 - 66.0,66.0,100,66.0,62.45,67.05,459,388,us_market,finmb_326300,OTC Markets OTCPK,TotalEnergies SE,USD,66.0,8726,1490,3.1399994,0.050409365,0.0,USD,62.29 - 75.39,-9.959999,-0.132113,-3.3101797,1594857600.0,1730358000.0,1730358000.0,1730358000.0,1721910600.0,1721910600.0,False,3.404,7.5904875,3.39,0.051575758,5.18,PRE,PNK,8.62,8.28,8.45,7.7431955,2277360128,50.816,67.6956,-2.265602,-0.033467494,68.1292,-2.6992035,-0.03961889,151446880256,7.902174,1.2875866,15,0,America/New_York,EDT,-14400000,False,False,False,75.39,62.29,,TotalEnergies SE,,TTFNF,TOTAL SE,2024-10-16,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,5.889342,-1.4195223729769921,True,688397400000,2,0.6700058,1.0395746,1729162807.0,65.12,-0.280006,1729108802,64.45,65.3,64.37 - 65.3,64.37,1575192,64.73,0.0,0.0,12,12,us_market,finmb_326300,NYSE,TotalEnergies SE,USD,65.19,1299463,1559840,1.8599968,0.029717157,-0.432576,USD,62.59 - 74.97,-10.520004,-0.14032285,-3.4744978,1728604800.0,1730358000.0,1730358000.0,1730358000.0,1721910600.0,1721910600.0,False,3.404,7.3321953,3.43,0.05258767,5.29,PRE,NYQ,8.79,8.23,8.02,8.036159,2277360128,50.816,67.7576,-3.307602,-0.048815217,68.2058,-3.755806,-0.055065785,147789643776,7.8311057,1.2683012,15,0,America/New_York,EDT,-14400000,False,False,False,74.97,62.59,2.4 - Buy,TotalEnergies SE,,TTE,TOTAL SE,2024-10-16,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.015744,-0.6569336371961767,False,848327400000,2,,,,,0.15999985,1729108638,30.64,30.69,30.58 - 30.69,30.58,60663,30.48,30.64,30.68,3177,270,us_market,finmb_380011,OTC Markets OTCQX,Deutsche Telekom AG,EUR,30.58,280592,221800,9.459999,0.44664773,0.5249339,USD,21.18 - 30.69,-0.050001144,-0.0016292324,42.164185,1713744000.0,1731581940.0,1731581940.0,1731581940.0,1723114740.0,1723114740.0,False,0.77,27.854544,0.82,0.025262468,2.69,PRE,OQX,1.1,1.83,1.73,17.710981,4978619904,11.728,28.6198,2.0201988,0.070587456,25.41025,5.2297497,0.2058126,152544903168,16.743168,2.6125512,15,0,America/New_York,EDT,-14400000,False,False,False,30.69,21.18,1.0 - Strong Buy,Deutsche Telekom AG,,DTEGY,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,19.898058,213.99794599239172,True,322151400000,2,5.5599976,3.0120795,1729162888.0,190.15,-6.430008,1729108801,184.59,193.0,183.9 - 193.0,183.9,10960224,191.02,185.0,185.61,4,4,us_market,finmb_251230,NasdaqGS,"Applied Materials, Inc.",USD,193.0,6847106,5318480,55.37999,0.42860448,-3.3661437,USD,129.21 - 255.89,-71.3,-0.27863535,42.096256,1733961600.0,1731618000.0,1731618000.0,1731618000.0,1731581940.0,1731581940.0,False,1.44,20.74045,1.6,0.007538478,0.87,PRE,NMS,8.9,9.69,8.53,21.640095,824403968,22.853,195.4556,-10.865601,-0.055591147,201.12254,-16.532547,-0.08220136,152176721920,19.049536,8.077276,15,0,America/New_York,EDT,-14400000,False,False,False,255.89,129.21,2.1 - Buy,"Applied Materials, Inc.",Applied Materials,AMAT,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,19.317182,-3.2060038697051336,True,315671400000,2,-2.380005,-0.95929253,1729159732.0,245.72,2.31001,1729108801,248.1,250.19,245.5 - 250.19,245.5,1492274,245.79,242.4,249.11,8,8,us_market,finmb_310078,NYSE,Union Pacific Corporation,USD,245.93,2243703,1936870,48.130005,0.24068612,0.939832,USD,199.97 - 258.66,-10.559998,-0.040825784,16.859222,1727654400.0,1729770300.0,1729770300.0,1729770300.0,1729773900.0,1729773900.0,False,5.2,23.10056,5.36,0.021156272,2.18,PRE,NYQ,10.74,12.38,11.09,22.371506,609198016,27.043,245.6782,2.4217987,0.009857605,240.96864,7.131363,0.029594569,151142039552,20.040388,9.174278,15,0,America/New_York,EDT,-14400000,False,False,False,258.66,199.97,2.2 - Buy,Union Pacific Corporation,Union Pacific,UNP,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,21.352483,-2.063171945509961,True,938784600000,2,3.25,0.31996062,1729161483.0,1019.0,8.75,1729108802,1015.75,1019.22,1005.58 - 1019.22,1005.58,545165,1007.0,1000.0,0.0,8,8,us_market,finmb_403413,NYSE,"BlackRock, Inc.",USD,1004.15,524190,577370,419.57,0.70376396,0.868918,USD,596.18 - 1019.22,-3.4699707,-0.0034045356,61.764465,1727049600.0,1728641280.0,1736515800.0,1736861400.0,1728646200.0,1728646200.0,True,5.0,25.0,20.4,0.0049652434,2.03,PRE,NYQ,40.63,49.18,43.28,23.46927,148128000,270.611,904.6716,111.07843,0.122783154,824.7189,191.03113,0.23163182,150461022208,20.65372,3.753543,15,0,America/New_York,EDT,-14400000,False,False,False,1019.22,596.18,1.9 - Buy,"BlackRock, Inc.",BlackRock,BLK,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,8.143731,0.0,False,1248960600000,2,,,,,0.0,1729022400,29.17,29.25,29.25 - 29.25,29.25,900,29.25,26.94,30.31,400,400,us_market,finmb_256654,OTC Markets OTCPK,BHP Group Limited,USD,29.25,258001,177660,4.8500004,0.19942436,0.0,USD,24.32 - 35.6,-6.4299984,-0.18061794,2.7836561,1727913600.0,1724711400.0,1724711400.0,1724711400.0,1724711400.0,1724711400.0,False,1.46,18.698719,1.48,0.04991453,5.37,PRE,PNK,1.56,,,,5070269952,8.838,27.612,1.5580006,0.056424763,28.94765,0.22234917,0.0076810783,156011085824,,3.3005204,15,0,America/New_York,EDT,-14400000,False,False,False,35.6,24.32,,BHP Group Limited,,BHPLF,BHP Group,2024-10-16,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,14.651955,-2.8546737010162424,True,322151400000,2,0.0,0.0,1729161079.0,255.37,3.76999,1729108802,255.37,255.996,251.51 - 255.996,251.51,2043163,251.6,255.13,258.33,11,9,us_market,finmb_33352,NYSE,The Progressive Corporation,USD,252.11,2302579,2168800,106.229996,0.71228373,1.49841,USD,149.14 - 260.46,-5.0899963,-0.019542335,59.44233,1728604800.0,1730813400.0,1730813400.0,1730813400.0,1730817000.0,1730817000.0,False,1.15,18.279884,0.4,0.004570747,0.16,PRE,NYQ,13.97,13.33,13.13,19.449352,585798016,46.363,246.0068,9.36319,0.038060695,211.57365,43.79634,0.2070028,149595242496,19.15754,5.508056,15,0,America/New_York,EDT,-14400000,False,False,False,260.46,149.14,2.1 - Buy,Progressive Corporation (The),The Progressive,PGR,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.015744,-0.6594220263804454,False,1271943000000,2,,,,,0.0,1729022400,29.28,30.0,30.0 - 30.0,30.0,650,30.0,29.81,31.5,3052,3052,us_market,finmb_380011,OTC Markets OTCQX,Deutsche Telekom AG,EUR,30.0,8655,7070,8.25,0.3922967,0.0,USD,21.03 - 30.0,-0.7199993,-0.023999978,36.059475,,1731581940.0,1731581940.0,1731581940.0,1723114740.0,1723114740.0,False,0.77,26.862385,0.82,0.025666665,2.8,PRE,OQX,1.09,,,,4978619904,11.728,28.5352,0.74480057,0.026101116,25.3847,3.8953,0.1534507,152175493120,,2.4965894,15,0,America/New_York,EDT,-14400000,False,False,False,30.0,21.03,,Deutsche Telekom AG,,DTEGF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,16.762996,-0.3240587439329147,False,1328625000000,2,,,,,0.0,1729022400,9.82,10.0,10.0 - 10.0,10.0,7650,10.0,9.22,10.15,400,400,us_market,finmb_394988,OTC Markets OTCPK,"Fomento Económico Mexicano, S.A.B. de C.V.",MXN,10.0,877,2190,0.15999985,0.01656313,0.0,USD,9.66 - 14.8,-4.9800005,-0.33648652,-7.966262,,1730118600.0,1730118600.0,1730118600.0,1730125800.0,1730125800.0,False,4.397,27.277777,0.72,0.43969998,7.34,PRE,PNK,0.36,,,,2161179904,81.091,10.3824,-0.56239986,-0.054168582,11.7181,-1.8980999,-0.16198018,149101969408,,0.12109851,15,0,America/New_York,EDT,-14400000,False,False,False,14.8,9.66,,Fomento Economico Mexicano SAB,,FMXUF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,23.982266,-7.35667889867186,False,1263997800000,2,,,,,-0.22999954,1729108455,51.89,52.16,51.83 - 52.16,51.83,6090,52.12,51.91,51.94,400,400,us_market,finmb_682078,OTC Markets OTCPK,Schneider Electric S.E.,EUR,52.01,172395,132410,22.699999,0.7776635,-0.44128847,USD,29.19 - 55.0,-3.1100006,-0.056545466,70.88649,1718841600.0,1722403800.0,1722403800.0,1722403800.0,1722407400.0,1722407400.0,False,3.5,33.26282,0.76,0.06715272,1.45,PRE,PNK,1.56,1.5,,,2811190016,49.316,50.3904,1.4995995,0.029759627,46.87935,5.0106506,0.106883965,147204145152,34.593334,1.052194,15,0,America/New_York,EDT,-14400000,False,False,False,55.0,29.19,3.0 - Hold,Schneider Electric SE,,SBGSY,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,8.143731,-3.9147187407664927,True,322151400000,2,-0.1800003,-0.317293,1729161852.0,56.55,-1.43,1729108801,56.73,58.815,56.61 - 58.815,56.61,3698086,58.16,56.5,56.66,10,11,us_market,finmb_256654,NYSE,BHP Group Limited,USD,58.78,2623242,2177410,5.829998,0.11453827,-2.45873,USD,50.9 - 69.11,-12.380001,-0.17913473,2.865231,1727913600.0,1724711400.0,1724711400.0,1724711400.0,1724711400.0,1724711400.0,False,1.46,18.241158,2.92,0.025103165,5.15,PRE,NYQ,3.11,4.43,4.2,13.507143,2535140096,8.838,55.613,1.1170006,0.020085244,57.8674,-1.1374016,-0.019655308,147496861696,12.805869,6.418873,15,0,America/New_York,EDT,-14400000,False,False,False,69.11,50.9,2.3 - Buy,BHP Group Limited,,BHP,BHP Group,2024-10-16,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,17.864423,-3.1701860951572733,True,221149800000,2,-0.8300171,-0.13544002,1729161894.0,612.0,7.83002,1729108802,612.83,613.01,602.62 - 613.01,602.62,548889,605.0,610.11,615.1,9,9,us_market,finmb_285827,NYSE,Lockheed Martin Corporation,USD,603.0,1035390,761830,198.91,0.48055178,1.29422,USD,413.92 - 614.62,-1.789978,-0.002912333,34.68988,1735257600.0,1729600200.0,1729600200.0,1729600200.0,1729609200.0,1729609200.0,False,12.45,21.980991,13.2,0.020578513,2.18,PRE,NYQ,27.88,28.47,26.44,23.178139,238358000,26.055,574.0632,38.766846,0.067530625,486.60336,126.226654,0.2594036,146072944640,21.525467,23.52063,15,0,America/New_York,EDT,-14400000,False,False,False,614.62,413.92,2.3 - Buy,Lockheed Martin Corporation,Lockheed Martin,LMT,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,23.982266,-7.561755636583521,False,1234535400000,2,,,,,-3.330017,1729091327,259.18,259.18,259.18 - 259.18,259.18,20,262.51,258.0,270.8,400,418,us_market,finmb_682078,OTC Markets OTCPK,Schneider Electric S.E.,EUR,259.18,1636,1750,112.609985,0.7683017,-1.2685295,USD,146.57 - 279.0,-19.820007,-0.07103945,74.5021,1494374400.0,1722403800.0,1722403800.0,1722403800.0,1722407400.0,1722407400.0,False,3.5,33.05867,3.78,0.013332825,1.42,PRE,PNK,7.84,10.47,9.09,28.51265,562238016,49.316,253.75,5.4299927,0.021398986,235.45995,23.720047,0.1007392,145720852480,24.754536,5.2554946,15,0,America/New_York,EDT,-14400000,False,False,False,279.0,146.57,2.0 - Buy,Schneider Electric SE,Schneider Electric S.E,SBGSF,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,22.513941,-10.077559866916086,True,922890600000,2,32.660156,0.7530118,1729156512.0,4369.93,29.5,1729108801,4337.27,4355.92,4295.805 - 4355.92,4295.805,123890,4307.77,4335.86,4344.41,1,1,us_market,finmb_33254,NasdaqGS,Booking Holdings Inc.,USD,4300.41,249028,152400,1604.23,0.5869764,0.6848091,USD,2733.04 - 4371.17,-33.899902,-0.0077553387,54.666447,1727654400.0,1730318400.0,1730318400.0,1730318400.0,1730320200.0,1730320200.0,False,17.5,30.394325,35.0,0.0040624267,0.81,PRE,NMS,142.7,200.59,175.54,24.708158,33524400,-127.126,3912.183,425.0869,0.10865721,3730.1262,607.1438,0.16276763,145404379136,21.622564,-34.11788,15,0,America/New_York,EDT,-14400000,False,False,False,4371.17,2733.04,2.2 - Buy,Booking Holdings Inc. Common St,Booking,BKNG,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,-0.011682846635898725,False,1302096600000,2,,,,,1.3000011,1729094727,25.86,25.86,25.74 - 25.86,25.74,13459,24.56,25.77,25.86,400,400,us_market,finmb_771286,OTC Markets OTCPK,"China Merchants Bank Co., Ltd.",CNY,25.74,55619,114960,10.290001,0.6608864,5.2931647,USD,15.57 - 31.17,-5.3099995,-0.1703561,24.23625,1724198400.0,1730199540.0,1730199540.0,1730199540.0,1724895000.0,1724895000.0,False,1.972,6.563452,1.38,0.08029316,5.38,PRE,PNK,3.94,,,,918179968,38.056,22.0774,3.7826004,0.1713336,20.8857,4.9743004,0.23816776,138647371776,,0.67952496,15,0,America/New_York,EDT,-14400000,False,False,False,31.17,15.57,,"China Merchants Bank Co., Ltd.",,CIHKY,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,20.321598,-4.032835291927093,True,-252322200000,2,0.009994507,0.0045645353,1729162651.0,218.97,1.6900024,1729108801,218.96,219.61,216.73 - 219.61,216.73,2557928,217.27,219.24,219.67,3,3,us_market,finmb_1340740,NasdaqGS,Honeywell International Inc.,USD,217.07,2773049,3111480,44.08,0.25205857,0.77783513,USD,174.88 - 220.79,-1.8299866,-0.008288358,19.20228,1733443200.0,1729773000.0,1729773000.0,1729773000.0,1729773000.0,1729773000.0,False,4.27,24.938498,4.52,0.019652966,2.06,PRE,NMS,8.78,11.15,10.12,21.636364,649670976,26.086,204.0552,14.9048,0.07304298,202.94525,16.014755,0.0789117,142251966464,19.637669,8.393775,15,0,America/New_York,EDT,-14400000,False,False,False,220.79,174.88,2.2 - Buy,Honeywell International Inc.,Honeywell,HON,,,2021-05-11
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,23.845874,-0.020234739763471954,False,1214314200000,4,,,,,0.0,1729086590,2.0,2.0,2.0 - 2.0,2.0,10100,2.0,2.02,2.08,400,400,us_market,finmb_3661155,OTC Markets OTCPK,China Life Insurance Company Limited,CNY,2.0,52119,217250,0.95000005,0.90476197,0.0,USD,1.05 - 2.64,-0.6400001,-0.24242428,35.616432,1249257600.0,1730372340.0,1730372340.0,1730372340.0,1730286000.0,1730286000.0,False,0.63,16.666668,0.09,0.315,4.4,PRE,PNK,0.12,,,,7441180160,17.472,1.6096,0.39040005,0.24254477,1.3843,0.6157,0.44477352,139121197056,,0.114468865,15,0,America/New_York,EDT,-14400000,False,False,False,2.64,1.05,,China Life Insurance Company Li,China Life Insurance Company,CILJF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,41.839255,13.061188957034151,False,1572877800000,2,,,,,2.0699997,1729108803,45.1,46.14,44.38 - 46.14,44.38,420950,43.03,45.03,45.05,400,400,us_market,finmb_114128173,OTC Markets OTCPK,Meituan,CNY,46.14,555984,1505690,29.399998,1.8726113,4.8105965,USD,15.7 - 56.75,-11.650002,-0.20528637,52.04947,,1724832000.0,1732608000.0,1733126400.0,1724842800.0,1724842800.0,True,0.0,46.020405,,0.0,,PRE,PNK,0.98,,,,2731120128,26.053,34.9646,10.135399,0.289876,27.57458,17.52542,0.6355643,135270227968,,1.7310866,15,0,America/New_York,EDT,-14400000,False,False,False,56.75,15.7,,MEITUAN,,MPNGY,Meituan Dianping,2024-10-16,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,17.038698,-3.7499998114614903,False,1207747800000,2,,,,,0.0,1729022400,106.75,114.5,114.5 - 114.5,114.5,1090,114.5,105.25,113.09,270,418,us_market,finmb_687130,OTC Markets OTCPK,Sanofi,EUR,114.5,26571,72570,20.629997,0.23954943,0.0,USD,86.12 - 119.65,-12.900002,-0.10781447,-1.403898,1526342400.0,1729834200.0,1729834200.0,1729834200.0,1729857600.0,1729857600.0,False,3.76,29.326921,4.07,0.032838427,3.81,PRE,PNK,3.64,9.42,8.33,12.815126,1253580032,58.104,110.548,-3.7979965,-0.034356087,100.8313,5.918701,0.05869905,138577510400,11.332272,1.8372229,15,0,America/New_York,EDT,-14400000,False,False,False,119.65,86.12,1.0 - Strong Buy,Sanofi,,SNYNF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,18.047328,-0.008502203312247025,False,1201703400000,2,,,,,0.47999954,1729108463,12.75,12.8,12.63 - 12.8,12.63,19426,12.27,12.74,12.77,400,400,us_market,finmb_33018,OTC Markets OTCPK,"Ping An Insurance (Group) Company of China, Ltd.",CNY,12.63,416726,686520,5.15,0.6776316,3.9119766,USD,7.6 - 15.8,-3.0500002,-0.19303799,17.850292,1730073600.0,1729508340.0,1729508340.0,1729508340.0,1729507500.0,1729507500.0,False,2.43,9.042553,0.68,0.198044,5.35,PRE,PNK,1.41,,,,3723790080,51.426,10.281,2.4689999,0.24015172,9.36755,3.38245,0.36108163,133616173056,,0.24792907,15,0,America/New_York,EDT,-14400000,False,False,False,15.8,7.6,,Ping An Insurance (Group) Compa,,PNGAY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,33.314996,-11.149721796073162,True,322151400000,2,-0.8200073,-0.22695395,1729154425.0,360.49,2.32999,1729108801,361.31,362.35,356.14 - 362.35,356.14,636816,358.98,361.0,0.0,10,10,us_market,finmb_94614,NYSE,Stryker Corporation,USD,358.39,1205971,844190,106.09,0.4156806,0.649057,USD,255.22 - 374.63,-13.320007,-0.035555102,33.73817,1730332800.0,1730232300.0,1730232300.0,1730232300.0,1730233800.0,1730233800.0,False,3.15,40.012184,3.2,0.008774862,0.89,PRE,NYQ,9.03,13.5,12.01,30.084095,381075008,51.859,352.6902,8.619812,0.02444018,340.7285,20.581512,0.06040444,137686204416,26.763704,6.9671607,15,0,America/New_York,EDT,-14400000,False,False,False,374.63,255.22,2.0 - Buy,Stryker Corporation,Stryker,SYK,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,17.038698,-3.5744539487693348,True,1025530200000,2,-0.07999802,-0.14694713,1729157354.0,54.36,-0.13000107,1729108801,54.44,55.12,54.3 - 55.12,54.3,1491614,54.57,54.35,54.5,1,1,us_market,finmb_687130,NasdaqGS,Sanofi,EUR,54.68,1812773,1949320,11.809998,0.27703488,-0.2382281,USD,42.63 - 58.97,-4.5300026,-0.076818764,4.320395,1717632000.0,1729834200.0,1729834200.0,1729834200.0,1729857600.0,1729857600.0,False,3.76,29.748632,2.04,0.06890233,3.73,PRE,NMS,1.83,4.91,4.25,12.809411,2507160064,58.104,55.8412,-1.4012032,-0.025092639,50.65615,3.7838478,0.07469671,137650454528,11.087577,0.9369406,15,0,America/New_York,EDT,-14400000,False,False,False,58.97,42.63,1.7 - Buy,Sanofi,,SNY,,,
